Trajectory_ID,User_ID,#Photo,Start_Time,Travel_Distance(km),Total_Time(min),Average_Speed(km/h)
101,10204545@N02,4,2011-10-28 11:14:28,2.7193715651664294,482.51666666666665,0.33814851419982545
110,10204545@N02,5,2011-12-17 08:01:27,1.6953513951761705,575.9333333333333,0.1766195457412378
115,10204545@N02,3,2012-01-04 09:35:49,0.9915396137895696,382.41666666666674,0.15556951883383965
116,10204545@N02,2,2012-01-09 12:50:20,0.5600809222906121,468.6833333333333,0.07170055546553122
117,10204545@N02,4,2012-01-15 10:10:39,15.052523484677074,233.96666666666667,3.860171288277352
118,10204545@N02,2,2012-01-16 18:31:24,0.5600809222906121,128.66666666666666,0.261177632156244
119,10204545@N02,3,2012-01-17 10:27:34,1.0147688127301877,655.2833333333333,0.09291572922218573
128,10204545@N02,3,2012-04-14 12:08:18,22.86332732537577,177.75,7.717578844008702
137,10204545@N02,4,2012-07-10 13:47:32,29.833488310619835,311.85,5.739968890932148
163,10204545@N02,4,2013-07-18 17:09:48,264.40109866557344,171.15,92.6910074200082
165,10204545@N02,3,2013-10-08 13:23:15,12.62291749993237,0.21038195833220616,2.2733755065164103
167,10204545@N02,4,2014-03-08 11:05:07,3.8147687220458586,300.98333333333335,0.7604611218431303
168,10204545@N02,3,2014-03-09 13:38:00,77.97884653952498,354.6,13.194390277415394
175,10286664@N03,6,2011-01-13 13:14:18,1.1808089035485458,242.36666666666667,0.29231962954028096
180,10335667@N00,4,2009-07-18 11:42:34,0.5154655326166787,34.11666666666667,0.9065344003029034
215,10357544@N07,53,2009-03-29 13:31:37,23.307162265329584,351.53333333333336,3.978085727061754
248,10368554@N00,15,2007-04-28 01:13:52,20.928402310028797,221.58333333333331,5.666961136976582
259,10512081@N00,2,2012-05-09 13:23:01,4.267976075519909,470.66666666666674,0.5440762702504135
267,10559879@N00,3,2005-10-30 11:04:12,0.6163636038404939,66.46666666666667,0.5563964327547086
279,10559879@N00,3,2006-08-05 10:47:58,6.866803210112468,104.35,3.948329588948233
282,10559879@N00,4,2006-11-11 13:36:17,1.1429913073717404,190.26666666666668,0.3604387444409833
284,10559879@N00,6,2007-01-26 10:20:57,43.49013476307753,602.7833333333333,4.328932041559408
287,10559879@N00,2,2007-01-31 12:25:23,0.6251791869820394,75.28333333333333,0.4982610301384419
289,10559879@N00,3,2007-02-02 12:56:18,3.072996461683929,472.36666666666673,0.3903319194856448
300,10559879@N00,4,2007-03-16 21:14:38,3.22178012048299,512.1166666666667,0.3774663466572971
303,10559879@N00,9,2007-03-23 08:21:19,19.20680587251599,675.3833333333333,1.7063026217470958
309,10559879@N00,4,2007-05-09 10:11:51,0.5538442626880761,188.75,0.17605645436442155
314,10559879@N00,8,2007-05-18 08:36:49,2.086861550236456,603.7166666666667,0.2074014184593004
315,10559879@N00,6,2007-05-19 12:53:26,8.389363301712248,426.7,1.1796620532053779
318,10559879@N00,11,2007-05-27 14:00:50,21.354592527727963,323.0,3.9667973735717568
320,10559879@N00,4,2007-05-29 08:02:56,1.0244936493187111,305.03333333333336,0.2015177104987084
326,10559879@N00,7,2007-06-03 12:26:01,6.273104345339607,186.83333333333331,2.0145562572009443
333,10559879@N00,2,2007-08-12 15:18:36,1.2971844587701398,46.68333333333333,1.6672131565771162
338,10559879@N00,4,2007-10-26 11:02:42,0.6866801000570529,50.41666666666666,0.8172060694893853
344,10559879@N00,7,2007-12-01 18:12:30,0.7297948810022374,82.06666666666666,0.533562463770929
345,10559879@N00,15,2007-12-13 08:06:08,1.6073171610377912,833.3166666666667,0.11572915017772452
346,10559879@N00,12,2007-12-14 12:19:39,1.0999524845525273,68.36666666666666,0.965341039587786
348,10559879@N00,6,2007-12-23 09:22:40,0.8350882824389243,198.6833333333333,0.2521867139317278
354,10559879@N00,33,2008-03-01 13:44:20,1.6599090989103782,488.4666666666666,0.20389220540730726
359,10559879@N00,4,2008-03-13 14:53:12,13.202962233645476,245.15,3.231400097975642
360,10559879@N00,7,2008-03-14 18:59:40,1.5806328640465739,70.48333333333333,1.3455375527471427
361,10559879@N00,69,2008-03-15 11:39:54,24.640474069838362,639.4333333333333,2.312091608492365
365,10559879@N00,67,2008-03-21 10:07:19,39.499825369942656,639.1333333333333,3.7081300545476585
385,10559879@N00,2,2008-10-30 17:39:02,13.244688688116288,30.11666666666667,26.38676218993837
400,10559879@N00,9,2009-04-29 08:21:48,17.98252962262196,624.1333333333333,1.728720002174724
402,10559879@N00,12,2009-05-01 12:18:34,0.5804165603293377,435.63333333333327,0.0799410673037576
420,10559879@N00,2,2010-01-23 11:45:21,0.8683347520637642,142.15,0.3665148443462951
423,10559879@N00,21,2010-02-20 09:28:28,2.9828066745264046,205.38333333333333,0.8713871645131103
430,10559879@N00,5,2010-07-08 16:38:41,12.93813930231716,90.21666666666667,8.604711156168811
435,10559879@N00,10,2010-08-24 06:31:59,15.189811734676235,69.9,13.038465008305778
448,10559879@N00,17,2010-11-17 13:54:37,13.159491832804676,251.2333333333333,3.1427736896707463
477,10559879@N00,2,2012-01-17 08:21:05,19.73139256861372,387.45,3.0555776335445173
481,10559879@N00,2,2012-01-23 13:46:08,0.7169347177475742,227.91666666666663,0.18873601344725904
497,10559879@N00,3,2012-11-11 09:56:00,7.4608487941938755,265.18333333333334,1.6880809288604082
499,10559879@N00,4,2012-11-21 13:54:44,8.584031267539824,224.83333333333331,2.290771872731161
500,10559879@N00,7,2012-11-24 09:12:10,22.913092843222227,665.5166666666668,2.0657417604267363
504,10559879@N00,4,2012-11-30 19:10:25,0.7081938476457977,50.56666666666667,0.8403091138842689
505,10559879@N00,12,2012-12-01 09:47:51,2.5290079453879466,298.1333333333333,0.5089685042149266
506,10559879@N00,3,2012-12-02 08:06:06,0.5703895928457832,87.45,0.3913479196197483
510,10559879@N00,8,2012-12-21 12:01:30,19.190425038805824,399.81666666666666,2.879883702517861
515,10559879@N00,2,2013-03-30 09:44:01,34.84846573650757,85.55,24.44077082630572
516,10559879@N00,4,2013-04-14 10:26:02,17.41410221221642,459.1,2.2758574008559904
518,10559879@N00,6,2013-05-23 12:33:37,12.378456853922836,381.63333333333327,1.9461282502455328
520,10559879@N00,12,2013-05-26 09:54:40,11.85739928113996,481.56666666666666,1.47735299412002
521,10559879@N00,5,2013-05-28 13:26:56,13.585516540456558,227.0,3.5908854291955663
523,10559879@N00,9,2013-05-31 13:35:47,8.13275522451167,433.06666666666666,1.1267671955142398
527,10559879@N00,16,2013-06-15 09:59:49,22.48671158014357,566.65,2.381015961896434
528,10559879@N00,5,2013-06-16 11:47:27,7.033574292824148,60.61666666666667,6.962020196361543
529,10559879@N00,4,2013-06-19 18:46:41,2.28839736223898,33.65,4.080351908895655
533,10559879@N00,4,2013-06-28 12:36:49,17.518617555718905,365.25,2.8778016518634755
534,10559879@N00,8,2013-06-29 11:25:32,12.843273052115373,468.75,1.643938950670768
535,10559879@N00,7,2013-06-30 10:05:54,7.143356162360128,364.75,1.175055160360816
537,10559879@N00,8,2013-07-06 10:05:53,6.0857356289378,153.5,2.378789170920313
538,10559879@N00,2,2013-07-07 12:40:48,11.553870215887475,312.28333333333336,2.219882199775573
551,10559879@N00,3,2013-07-24 08:12:50,3.859973280092868,102.46666666666668,2.260231588863748
552,10559879@N00,2,2013-07-25 15:46:21,12.434532902718178,364.38333333333327,2.0474920390516145
554,10559879@N00,6,2013-07-27 14:08:40,6.506172869995128,482.65,0.8088063238365434
557,10559879@N00,3,2013-07-31 08:30:43,13.984104991305376,272.0833333333333,3.083784255356775
560,10559879@N00,2,2013-08-02 21:44:02,13.485894009304007,34.583333333333336,23.39721370288888
565,10559879@N00,5,2013-08-10 21:22:13,0.8501793074562561,40.23333333333333,1.2678730351460323
567,10559879@N00,7,2013-08-13 18:54:14,8.54291731103714,172.48333333333332,2.971736623802657
570,10559879@N00,4,2013-08-17 12:41:08,9.176167277449881,568.7666666666668,0.9680068627679648
572,10559879@N00,6,2013-08-19 09:42:52,13.35281062265627,433.36666666666673,1.8487084932529252
573,10559879@N00,4,2013-08-20 08:37:56,0.8378549973068774,268.51666666666665,0.18721854573302452
574,10559879@N00,2,2013-08-22 17:05:32,3.0134247058704786,32.46666666666667,5.568957361978297
576,10559879@N00,8,2013-08-25 11:59:40,13.553015140602778,401.53333333333336,2.025189046412502
579,10559879@N00,6,2013-08-29 08:12:11,11.746277495484755,365.4333333333333,1.9286052624165435
580,10559879@N00,6,2013-08-30 12:18:51,12.480982288778186,580.35,1.290357434869804
581,10559879@N00,6,2013-08-31 10:12:35,7.572610924915487,494.4,0.9190061802081902
583,10559879@N00,3,2013-09-05 08:16:07,1.0424144212610744,252.26666666666668,0.24793154839719
585,10559879@N00,8,2013-09-08 12:11:01,2.0393325586639266,116.65,1.0489494515202369
587,10559879@N00,5,2013-09-13 08:27:37,0.6032667364029175,241.03333333333333,0.15017011831354604
596,10559879@N00,6,2013-11-01 12:19:58,8.351749071461914,407.33333333333326,1.2302085375312148
601,10602166@N06,4,2011-12-15 14:57:11,7.349584734628925,320.21666666666664,1.3771147163204152
602,10602166@N06,6,2011-12-16 11:16:31,59.07278518895127,554.4666666666667,6.392389884580514
604,10681948@N00,2,2010-07-15 14:19:27,4.986791767802728,158.11666666666667,1.8923211093169416
614,10681948@N00,4,2011-04-17 14:08:19,2.280195984795745,354.3,0.386146652801989
615,10681948@N00,2,2011-04-25 10:04:02,5.58585446951616,203.13333333333333,1.64990778554793
624,10681948@N00,2,2011-07-02 12:55:58,2.864070279121002,52.36666666666667,3.281557289890391
632,10681948@N00,3,2011-08-20 14:16:30,2.269776105508032,108.21666666666667,1.2584620329322216
640,10681948@N00,2,2012-02-26 11:05:18,6.302699612595902,410.4,0.9214473117830264
643,10681948@N00,3,2012-03-25 10:14:26,0.5294454266098177,321.3,0.09886936071145057
653,10681948@N00,2,2012-08-25 12:54:01,14.124134929255304,387.41666666666674,2.187433243506952
662,10697382@N08,5,2011-01-16 08:31:50,1.071951835030262,94.95,0.6773787267173851
665,10761481@N00,11,2006-08-07 19:32:01,1.7824331487403793,120.53333333333332,0.8872731382004101
666,10761481@N00,25,2006-08-08 08:41:17,14.166028977662322,828.8666666666667,1.0254505010774624
667,10761481@N00,23,2006-08-09 08:48:26,5.858630319469159,884.1833333333333,0.3975621411488751
668,10761481@N00,18,2006-08-10 09:21:07,5.858351115671492,683.3833333333333,0.5143541696075254
669,10761481@N00,17,2006-08-11 09:11:20,11.509767374755569,732.1833333333333,0.9431873289731634
670,10761481@N00,25,2006-08-12 09:30:11,4.137774847892642,549.3166666666667,0.4519551397922725
671,10761481@N00,9,2006-08-13 06:38:53,32.744551233938466,308.7,6.3643442631561635
680,10773044@N04,2,2013-12-01 06:17:08,0.7159692580980545,41.0,1.0477598898995921
714,10853679@N03,2,2010-10-07 04:15:30,1.896848158569406,32.18333333333333,3.5363300729414098
722,10853679@N03,3,2011-03-18 17:08:47,102.594841531886,1.7099140255314333,36.507010923672
734,10896675@N00,4,2013-03-07 18:37:09,0.5227538017787214,100.56666666666666,0.31188493311292625
737,10896675@N00,13,2013-03-10 12:08:50,9.894982029207485,580.2833333333333,1.023119031080993
739,10936890@N00,13,2006-11-19 11:47:19,9.771381403310878,322.2,1.8196240974508155
740,10936890@N00,4,2006-11-20 09:35:39,5.852349656126799,415.53333333333336,0.8450368507162072
741,10936890@N00,12,2006-11-21 12:58:11,2.799266615664214,191.46666666666667,0.8772075049087021
742,10966462@N02,14,2012-11-22 09:58:58,1.7987183631666723,461.1833333333333,0.23401344755881684
746,110608682@N04,13,2013-12-30 02:20:28,2.7464431288389664,221.13333333333333,0.7451910810838317
747,110608682@N04,25,2013-12-31 00:20:12,7.2448884742351165,679.1333333333333,0.6400706416817125
762,11196802@N03,4,2007-09-09 01:56:46,1.5384919884716024,290.6333333333333,0.3176150452172135
769,11237774@N04,3,2013-08-03 08:44:30,0.8617403005435147,543.9,0.09506236078803253
771,11313913@N02,80,2008-10-21 06:57:49,265.38885408259733,368.8666666666667,43.16825748677709
775,11331051@N00,3,2011-02-15 17:43:01,36.33204823655736,162.55,13.410783723121755
778,11331051@N00,3,2013-12-17 20:24:10,67.24592730633645,128.31666666666666,31.44373792736865
803,11376310@N00,2,2011-01-22 07:30:27,0.7468290634235614,150.7,0.2973440199430238
804,11376310@N00,3,2012-03-18 12:05:04,0.9889070188739694,238.2333333333333,0.24906011389018395
806,11397082@N00,3,2010-01-08 18:11:07,19.98355385120677,66.08333333333333,18.143958099456338
808,11437697@N06,6,2010-03-06 03:07:10,0.6829227781352877,121.73333333333332,0.3365993977665712
809,11437697@N06,13,2010-03-07 02:56:44,266.6047349837881,284.85,56.156868874942205
813,11576733@N00,2,2012-10-20 08:55:52,6.924973859978106,81.73333333333333,5.083586030979033
826,11674539@N06,2,2011-10-08 07:38:58,22.72735442425004,391.61666666666673,3.4820817945822933
831,11674539@N06,4,2011-10-29 16:49:58,0.9914628719788292,52.56666666666667,1.1316633922396278
832,11674539@N06,18,2011-11-09 18:05:18,3.9115013495127418,47.7,4.920127483663826
844,11845250@N00,10,2008-12-05 19:53:53,3.004874402181636,169.83333333333334,1.0615846759424816
857,11845250@N00,7,2009-08-02 12:59:55,3.1779234776457344,178.5,1.0682095723178942
861,11845250@N00,3,2009-09-20 15:37:40,0.8919492973567871,176.9,0.3025266130096507
862,11845250@N00,4,2009-09-24 14:06:44,0.8489068587353503,310.43333333333334,0.16407520087228933
867,11845250@N00,2,2009-10-26 16:49:12,4.454987934534041,372.63333333333327,0.7173251884928235
898,11848452@N00,5,2007-05-28 15:28:38,65.84397668993645,255.2,15.480558782900419
908,12102588@N08,3,2011-03-10 15:20:12,5.280868029546879,121.63333333333334,2.604977378236333
924,12175332@N06,3,2011-01-06 17:24:33,0.9038619736755128,692.4333333333333,0.07832049066653457
937,12175332@N06,2,2011-03-19 22:54:42,7.500660283098516,82.13333333333334,5.4793784535622265
946,12175332@N06,2,2011-10-01 21:25:33,3.2860514698511007,466.7,0.4224621559697151
954,12175332@N06,2,2011-12-21 01:54:32,7.263791364366642,49.78333333333333,8.754485742122501
960,12199582@N00,20,2007-05-26 13:26:47,5.7113937433607616,121.05,2.8309262668454833
966,12199582@N00,23,2007-06-11 12:07:46,5.768611908134705,295.8833333333333,1.1697742843060297
967,12199582@N00,6,2007-06-21 14:21:36,0.9600761815060824,153.93333333333334,0.3742176541167061
969,12199582@N00,4,2007-06-28 13:14:42,0.5047840264097286,188.4,0.1607592440795314
979,12199582@N00,15,2010-06-03 10:48:49,16.7470437449925,35.833333333333336,28.04156161952233
987,12210244@N04,5,2011-02-27 03:47:52,8.986461285313574,336.93333333333334,1.6002800072778427
992,12210244@N04,5,2011-06-11 00:59:04,171.87887804334943,483.0,21.351413421534094
993,12232898@N03,2,2003-12-21 20:58:43,274.14056907760295,243.61666666666667,67.5176882177855
1004,12275071@N00,3,2012-07-10 14:16:57,4.4537295332513205,274.5,0.973492794153294
1015,12275071@N00,3,2013-03-24 09:47:26,6.310136740794692,315.0,1.2019308077704178
1024,12284993@N00,8,2007-12-17 11:08:31,18.85982316344629,550.7333333333332,2.0546956599808333
1025,12284993@N00,4,2007-12-18 06:33:39,5.8276109699552805,292.65,1.1947946632404471
1027,12284993@N00,4,2007-12-19 18:24:22,0.8453675262110583,92.73333333333332,0.5469667674981685
1028,12284993@N00,12,2007-12-20 09:03:34,4.350365345373879,1005.4166666666665,0.25961566918103546
1029,12284993@N00,35,2007-12-21 10:26:30,2.383673164336233,801.05,0.17854115206313467
1030,12284993@N00,6,2007-12-22 09:56:50,3.958905444647562,150.21666666666667,1.5812781094786668
1031,12288823@N07,3,2012-01-04 13:40:04,1.4907580247757497,217.4,0.4114327575278058
1042,12317549@N02,2,2011-11-21 14:21:51,183.26780079179485,451.05,24.378822852250728
1085,12413207@N03,9,2009-01-15 06:51:58,3.7107626211482514,175.15,1.2711718941986592
1087,12505664@N00,7,2012-10-27 04:00:42,3.258618189667505,699.6166666666667,0.2794631698978731
1088,12505664@N00,5,2012-10-28 02:19:51,116.44207737607752,445.31666666666666,15.688890997188485
1091,12614430@N06,6,2007-03-10 08:36:48,58.52833867157403,368.95,9.518092750493135
1101,12632757@N05,3,2007-11-06 04:45:30,4.415256621120882,26.583333333333332,9.965469489677227
1277,12644939@N02,3,2012-07-01 23:22:00,1.2695773825783847,172.06666666666663,0.4427042403411648
1278,12644939@N02,2,2012-07-03 03:00:19,0.6080107715808784,130.15,0.2802969365720531
1282,12900555@N02,3,2011-11-05 09:20:11,2.2686999476154353,77.95,1.746273211763003
1283,12900555@N02,15,2011-11-06 07:58:24,2.679174901676169,304.25,0.5283500216945609
1285,12938647@N00,17,2011-06-16 15:17:24,3.0680156352691323,45.6,4.036862677985701
1307,12938647@N00,2,2013-02-01 09:58:01,4.321007437009957,167.6,1.5469000371157364
1314,12938647@N00,2,2013-02-13 07:00:18,2.1824535513430656,144.83333333333334,0.9041234504988536
1322,12999654@N08,5,2012-09-07 11:51:41,0.6038861864023687,224.91666666666663,0.16109598155231772
1336,13101981@N03,12,2009-11-10 18:57:38,185.1842789986114,3.0864046499768567,23.592858562303185
1338,13101981@N03,8,2009-11-12 20:49:51,3.344043920722152,121.65,1.6493434874091994
1347,13233236@N04,11,2009-03-22 22:37:39,0.923706533423082,215.3,0.2574193776376448
1353,13233236@N04,2,2009-08-13 13:20:46,0.7000696750118784,167.86666666666667,0.2502234739915372
1355,13233236@N04,4,2009-08-16 17:06:55,2.8319477038576504,85.35,1.9908243963849916
1359,13233236@N04,2,2009-10-26 12:41:47,0.7955534504366061,341.6333333333333,0.13972057866971324
1364,13233236@N04,5,2010-03-10 11:28:42,0.7680554625732485,113.06666666666666,0.40757660160137016
1365,13233236@N04,17,2010-03-21 19:27:22,1.8431067101261425,67.81666666666666,1.6306670327977668
1373,13233236@N04,22,2010-06-26 11:51:36,3.6509137516668586,44.41666666666666,4.9318159497188345
1388,13237839@N00,6,2006-12-29 10:39:34,1.3495196446194735,54.61666666666667,1.482536075871256
1393,13237839@N00,22,2007-05-06 12:32:19,38.951448942559644,333.6166666666667,7.005306299306325
1407,13288195@N05,3,2008-03-23 14:31:10,44.68686895788989,180.41666666666663,14.861222009090405
1426,13288195@N05,4,2011-03-06 14:16:39,1.5211065249255735,147.8,0.6174992658696509
1460,13288195@N05,24,2012-10-28 12:28:04,1.683772837310399,160.55,0.6292517610627464
1467,13288195@N05,3,2012-11-28 18:20:41,3.379200471173077,58.51666666666666,3.4648594976425744
1473,13288195@N05,9,2013-02-19 17:15:05,21.345934423543905,120.45,10.633093112599699
1476,13288195@N05,2,2013-03-31 10:06:39,134.9868408177879,291.23333333333335,27.81003931235186
1478,13288195@N05,2,2013-04-16 12:24:39,2.425143623578356,353.11666666666673,0.4120695258829509
1491,13445889@N00,3,2010-01-20 23:00:49,1.2770448435076494,118.4,0.6471511031288764
1501,13502017@N05,3,2011-08-08 15:24:05,6.448084386358705,179.83333333333337,2.151353456060365
1526,13502017@N05,2,2011-11-16 18:29:49,22.87336534286404,426.66666666666674,3.2165670013402554
1561,13502017@N05,3,2012-05-02 21:06:44,5.646077004857785,274.9,1.232319462682674
1566,13502017@N05,7,2012-05-06 19:38:03,9.516248835100534,159.03333333333333,3.5902846160513437
1569,13502017@N05,4,2012-05-16 11:39:11,7.446723841687138,734.5166666666668,0.608295836946602
1570,13502017@N05,3,2012-05-17 11:34:22,3.9257317497186577,209.85,1.1224393851947556
1586,13502017@N05,3,2012-09-19 15:36:37,1.708446182880833,467.9,0.2190783735260739
1607,13502017@N05,2,2013-12-11 16:40:53,2.070831434863953,77.01666666666667,1.6132856882731508
1609,13502017@N05,7,2013-12-13 10:12:29,12.045391416559012,367.91666666666674,1.9643673431308013
1612,13639096@N06,12,2012-04-13 11:27:16,7.376441024680298,358.46666666666664,1.2346655983284855
1619,13658024@N00,29,2010-08-21 00:29:31,6.577679233077299,134.51666666666668,2.9339171402649318
1638,13871787@N00,52,2012-07-17 12:59:13,1.4148754782888555,259.6,0.32701282240882645
1673,13898538@N05,6,2012-02-07 15:25:42,0.9229134129375868,92.85,0.5963899275848703
1693,13953348@N02,3,2009-01-24 12:13:11,88.33200816770581,262.6333333333333,20.17992317576729
1707,13956722@N06,5,2013-02-21 08:53:25,3.185785888447132,369.23333333333335,0.5176866118267435
1708,14021337@N00,13,2011-01-03 15:27:45,3.2025919958354976,223.85,0.8584119711866423
1709,14021337@N00,8,2011-01-04 15:33:22,14.049241158808801,528.5666666666667,1.5947930936404011
1710,14021337@N00,3,2011-01-05 15:03:56,7.626505044637944,199.16666666666663,2.2975245322758657
1711,14021337@N00,12,2011-01-06 12:24:07,207.91676950157364,360.1833333333333,34.635156642712744
1712,14021742@N00,2,2009-10-24 15:29:25,7.185537402429496,397.28333333333336,1.0852009333702306
1713,14021742@N00,6,2009-10-27 11:28:34,5.437467485431105,598.35,0.5452461755258065
1746,14052501@N00,4,2009-01-30 18:35:50,0.5678323801479106,226.38333333333333,0.1504966920807243
1765,14136614@N03,61,2013-11-28 18:42:07,2.2109932323072057,234.78333333333333,0.5650298598925209
1768,14136614@N03,63,2013-12-01 16:51:49,5.463569966955409,237.96666666666667,1.3775635159713877
1769,14136614@N03,5,2013-12-02 20:50:57,1.1703141820206082,63.55,1.1049386454954602
1770,14136614@N03,30,2013-12-03 18:36:46,1.2752859585916154,451.91666666666674,0.16931696296993606
1771,14136614@N03,3,2013-12-04 17:38:06,103.01190863861662,318.06666666666666,19.432135354172075
1772,14136614@N03,2,2013-12-05 19:57:02,91.29362795589859,170.66666666666666,32.09541607824561
1774,14136614@N03,100,2013-12-08 19:10:57,3.9264834481669855,184.76666666666668,1.2750622779542802
1775,14136614@N03,35,2013-12-09 16:42:35,12.17782282212374,280.56666666666666,2.604262929763898
1820,14197203@N05,5,2012-06-29 10:18:55,3.8334507970218064,266.1166666666667,0.8643090667801405
1824,14197203@N05,2,2012-07-12 10:34:35,22.58618275753045,159.95,8.472466179755093
1835,14197203@N05,4,2012-09-10 13:35:52,1.3405327277337469,47.26666666666666,1.701663547193755
1856,14197203@N05,7,2013-01-19 08:00:40,6.816086057644602,436.4333333333333,0.937062163275054
1860,14197203@N05,6,2013-02-10 13:08:01,0.7726018023016181,64.81666666666666,0.7151880916137375
1864,14197203@N05,23,2013-02-23 19:37:55,1.4789861835305074,113.2,0.7839149382670534
1872,14197203@N05,19,2013-05-10 13:06:06,1.0259743723689447,196.7333333333333,0.3129030617187565
1881,14197203@N05,30,2013-07-27 11:55:57,7.375396303618442,207.11666666666667,2.13659183173947
1898,14197203@N05,2,2014-01-31 13:48:16,5.193087218929444,51.75,6.020970688613848
1906,14205692@N08,3,2009-05-13 07:37:35,1.5471101219804444,451.0,0.2058239630129194
1910,14205692@N08,4,2009-06-15 14:37:55,2.1947961547069195,141.13333333333333,0.9330734715334094
1948,14432537@N04,59,2007-12-02 23:14:16,243.7285353705065,4.062142256175108,71.62049851716786
1966,14481533@N00,3,2007-12-30 11:13:53,0.5158955240703034,369.95,0.08367004039523775
1974,14573979@N00,3,2008-05-21 11:32:13,0.5036921756474865,40.96666666666667,0.7377102653909484
1982,14596407@N06,2,2013-02-01 18:27:35,1.7745300687115049,72.8,1.4625247819050864
1992,14607477@N00,12,2007-09-09 04:17:21,240.79288042348927,683.6,21.13454187450169
1993,14607477@N00,24,2007-09-10 09:27:23,157.1888959466359,737.4833333333332,12.788538168272488
1996,14635236@N04,2,2012-12-07 02:00:05,3.3182974028890984,396.86666666666673,0.5016743931799409
1997,14635236@N04,4,2012-12-08 01:55:05,6.023906081145504,72.45,4.988742096186752
2016,14821912@N00,2,2006-02-02 18:53:27,1.2336697031440895,39.083333333333336,1.8939065805197115
2017,14821912@N00,3,2006-03-05 15:32:41,1.7137125736611842,111.33333333333331,0.9235576744281832
2024,14821912@N00,3,2006-07-25 18:06:35,0.7547431409253581,47.1,0.9614562304781632
2041,15181848@N02,13,2002-01-28 10:08:52,11.3340394488153,70.23333333333333,9.682615570891095
2042,15213592@N03,90,2012-10-05 07:26:14,44.02331097568042,611.7666666666668,4.317657045508897
2052,15308437@N00,2,2012-05-15 16:16:20,1.987629489885817,170.88333333333333,0.6978899993747139
2060,15367878@N05,12,2008-04-22 18:31:10,1.1357774506874818,81.46666666666667,0.8364973041069834
2063,15503198@N00,5,2009-08-21 02:27:06,30.966890465631927,464.66666666666674,3.9985941777716976
2067,15503198@N00,9,2009-08-27 02:01:45,1.905362903272475,135.41666666666666,0.8442223325268812
2070,15805954@N00,5,2006-11-20 19:40:16,1.4590850935689792,115.16666666666669,0.7601601066350687
2081,16057513@N00,5,2007-06-28 09:38:49,1.4710502123278029,0.024517503538796715,0.7538477956412939
2092,16076309@N00,6,2010-08-21 16:00:16,0.9545473308218536,104.76666666666668,0.5466704408142974
2131,16767930@N05,20,2008-06-29 09:47:48,8.903862652997121,383.15,1.3943149136887047
2134,16867627@N06,31,2012-11-28 08:43:54,3.6714740027187984,113.43333333333334,1.9420079943854944
2135,16867627@N06,55,2012-11-30 08:01:06,20.351649317899014,270.95,4.506731718302052
2142,16921893@N00,13,2008-10-29 08:32:43,0.5241885648043599,235.58333333333331,0.13350398537641991
2146,16934054@N07,9,2012-05-19 15:05:47,11.474952422865698,502.73333333333335,1.3695076489297346
2152,16935369@N06,8,2011-01-25 21:24:31,5.0998084153324585,183.1,1.6711551333694565
